"","Query","VIP","level","Comp1","coefficient","Level1","Level2","Level3","Level4","VIP.sign","fct_reorder(Query, VIP.sign)"
"210","K22081",0.983432635687707,NA,0.0388666858202659,0.000496111501103117," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22081  mgsA; methylamine---glutamate N-methyltransferase subunit A",0.983432635687707,"K22081"
"211","K25141",0.981423170579383,NA,0.0125308602604256,0.000495097787794113," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25141  drrA; daunorubicin/doxorubicin transport system ATP-binding protein",0.981423170579383,"K25141"
"212","K16639",0.980939136814147,NA,0.0185709709364855,0.000494853607654934," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K16639  LACTB2; endoribonuclease LACTB2",0.980939136814147,"K16639"
"213","K11892",0.980258849203153,NA,0.0377227402734585,0.000494510423489975," 09130 Environmental Information Processing","  09131 Membrane transport","   03070 Bacterial secretion system","    K11892  impK, ompA, vasF, dotU; type VI secretion system protein ImpK",0.980258849203153,"K11892"
"214","K01843",0.978330779689615,NA,0.037026724439319,0.000493537771753719," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K01843  kamA; lysine 2,3-aminomutase",0.978330779689615,"K01843"
"215","K21087",0.976463257390901,NA,0.0151852467233043,0.000492595664224095," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02026 Biofilm formation - Escherichia coli","    K21087  ycgR; flagellar brake protein",0.976463257390901,"K21087"
"216","K04101",0.972993621012304,NA,0.0338724262375822,0.000490845339443726," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04101  ligB; protocatechuate 4,5-dioxygenase, beta chain",0.972993621012304,"K04101"
"217","K00139",0.972403685714931,NA,0.0221976202607844,0.000490547735240538," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00139  ALDH5A1; succinate-semialdehyde dehydrogenase",0.972403685714931,"K00139"
"218","K11897",0.971236714051565,NA,0.0346382037633755,0.000489959033948098," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11897  impF; type VI secretion system protein ImpF",0.971236714051565,"K11897"
"219","K10125",0.970484441233214,NA,0.00829083751987294,0.000489579535461259," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10125  dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB",0.970484441233214,"K10125"
"220","K11159",0.969908822330236,NA,0.00603136509306378,0.000489289153438478," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K11159  K11159; carotenoid cleavage oxygenase",0.969908822330236,"K11159"
"221","K21219",0.969672069099726,NA,0.0165870687395942,0.000489169718719396," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00730 Thiamine metabolism","    K21219  thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase",0.969672069099726,"K21219"
"222","K25284",0.965110129147042,NA,0.00193663136791065,0.000486868360399835," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25284  yclN, ceuB; iron-siderophore transport system permease protein",0.965110129147042,"K25284"
"223","K13487",0.965070403247197,NA,0.00785834090417385,-0.000486848319905865," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13487  wspA; methyl-accepting chemotaxis protein WspA",0.965070403247197,"K13487"
"224","K25137",0.961457947228083,NA,0.00302995268018763,0.000485025947011906," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K25137  rlmL; 23S rRNA (guanine2445-N2)-methyltransferase",0.961457947228083,"K25137"
"225","K07518",0.961077710388473,NA,0.0360903408500631,0.000484834129227517," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K07518  E3.1.1.22; hydroxybutyrate-dimer hydrolase",0.961077710388473,"K07518"
"226","K05991",0.960970826363454,NA,0.0302225588731122,0.000484780209526084," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K05991  E3.2.1.123; endoglycosylceramidase",0.960970826363454,"K05991"
"227","K17247",0.960575751312102,NA,0.0185239299696735,0.000484580906320494," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K17247  msrQ; methionine sulfoxide reductase heme-binding subunit",0.960575751312102,"K17247"
"228","K01451",0.958918898866606,NA,0.0339732898478295,0.000483745075248784," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01451  hipO; hippurate hydrolase",0.958918898866606,"K01451"
"229","K21833",0.958760578358546,NA,0.00286736077309825,0.000483665207424533," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21833  dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase",0.958760578358546,"K21833"
"230","K03409",0.958029246765137,NA,0.00406942832749632,-0.000483296273141245," 09140 Cellular Processes","  09142 Cell motility","   02030 Bacterial chemotaxis","    K03409  cheX; chemotaxis protein CheX",0.958029246765137,"K03409"
"231","K04112",0.957503746161083,NA,0.025124830466544,0.000483031174257959," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04112  bcrC, badD; benzoyl-CoA reductase subunit C",0.957503746161083,"K04112"
"232","K14730",0.957230767984017,NA,0.000946961635763708,0.000482893465168105," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K14730  E1.1.1.243; (-)-trans-carveol dehydrogenase",0.957230767984017,"K14730"
"233","K07161",0.956766031996887,NA,0.0246473097219233,0.000482659020164121," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07161  K07161; uncharacterized protein",0.956766031996887,"K07161"
"234","K08365",0.956058939270574,NA,0.0115986617551474,0.000482302313643369," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K08365  merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein",0.956058939270574,"K08365"
"235","K07740",0.954572959402019,NA,0.00780041661581069,0.00048155268252839,NA,NA,NA,NA,0.954572959402019,"K07740"
"236","K16011",0.954237597000832,NA,0.0210704101397536,0.000481383502517244," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K16011  algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase",0.954237597000832,"K16011"
"237","K24256",0.953488274437547,NA,0.00705015529389547,0.000481005492343297," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24256  wbvD, qnlB; UDP-L-QuiNAc synthase",0.953488274437547,"K24256"
"238","K02305",0.953299002571586,NA,0.0224973173511986,0.000480910010511465," 09100 Metabolism","  09102 Energy metabolism","   00910 Nitrogen metabolism","    K02305  norC; nitric oxide reductase subunit C",0.953299002571586,"K02305"
"239","K18009",0.951323853626211,NA,0.0322437650574788,0.000479913608650644," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18009  budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase",0.951323853626211,"K18009"
"240","K17246",0.951129257201868,NA,0.0130744563995032,0.000479815440742963," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17246  chiG; putative chitobiose transport system permease protein",0.951129257201868,"K17246"
"241","K11745",0.949693860539342,NA,0.00504051431212072,-0.000479091327298806," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11745  kefC; glutathione-regulated potassium-efflux system protein KefC",0.949693860539342,"K11745"
"242","K06160",0.949674660214897,NA,0.0231662649628393,0.000479081641325983," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K06160  pvdE; putative pyoverdin transport system ATP-binding/permease protein",0.949674660214897,"K06160"
"243","K13995",0.948995467769173,NA,0.00416809522098383,0.000478739009638201," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00760 Nicotinate and nicotinamide metabolism","    K13995  nicF; maleamate amidohydrolase",0.948995467769173,"K13995"
"244","K01949",0.94864486196856,NA,0.0172053046951359,0.000478562139801137," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01949  gmaS; glutamate---methylamine ligase",0.94864486196856,"K01949"
"245","K16347",0.946918096963618,NA,0.00400235948969215,-0.000477691039994636," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16347  ecnA; entericidin A",0.946918096963618,"K16347"
"246","K06329",0.94417179790863,NA,0.0286676814687216,0.000476305616634453," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06329  cotF; spore coat protein F",0.94417179790863,"K06329"
"247","K06303",0.943781374688257,NA,0.0262320937235229,0.000476108660134439,NA,NA,NA,NA,0.943781374688257,"K06303"
"248","K03236",0.9436466501695,NA,0.0244412372918444,0.000476040695760663," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03012 Translation factors","    K03236  EIF1A; translation initiation factor 1A",0.9436466501695,"K03236"
"249","K07572",0.939552870250764,NA,0.0241705646536411,0.000473975509771335," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99974 Translation","    K07572  K07572; putative nucleotide binding protein",0.939552870250764,"K07572"
"250","K18453",0.938464985269614,NA,0.0245161742486114,0.000473426705276303," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K18453  NUDT23; ADP-ribose/FAD diphosphatase",0.938464985269614,"K18453"
"251","K00814",0.936449152509467,NA,0.0138705821401724,0.00047240977968291," 09100 Metabolism","  09102 Energy metabolism","   00710 Carbon fixation in photosynthetic organisms","    K00814  GPT, ALT; alanine transaminase",0.936449152509467,"K00814"
"252","K17840",0.936317034617692,NA,0.019317786049866,0.000472343130272231," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K17840  aac2-I; aminoglycoside 2'-N-acetyltransferase I",0.936317034617692,"K17840"
"253","K06135",0.933371643729903,NA,0.0332038264176613,0.000470857271209139," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06135  pqqA; pyrroloquinoline quinone biosynthesis protein A",0.933371643729903,"K06135"
"254","K02048",0.932455284990809,NA,0.00212348454697743,0.000470394996424774," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K02048  cysP; sulfate/thiosulfate transport system substrate-binding protein",0.932455284990809,"K02048"
"255","K09021",0.930606049541452,NA,0.0197595917237439,0.000469462114047902,NA,NA,NA,NA,0.930606049541452,"K09021"
"256","K18007",0.930388164677273,NA,0.0114592443465857,0.000469352197838989," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18007  hoxY; NAD-reducing hydrogenase small subunit",0.930388164677273,"K18007"
"257","K00043",0.930274329551921,NA,0.0311484843544173,0.000469294771521347," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00043  gbd; 4-hydroxybutyrate dehydrogenase",0.930274329551921,"K00043"
"258","K11918",0.930162980472032,NA,0.00649503607881976,0.000469238599337137," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11918  lip3; type VI secretion system protein",0.930162980472032,"K11918"
"259","K06422",0.928692618082569,NA,0.0326927762673599,0.000468496846759756," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06422  sspE; small acid-soluble spore protein E (minor gamma-type SASP)",0.928692618082569,"K06422"
"260","K21636",0.928106089852063,NA,0.0255114081850714,0.000468200961316954," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K21636  nrdD; ribonucleoside-triphosphate reductase (formate)",0.928106089852063,"K21636"
"261","K00077",0.926464014377623,NA,0.0153600437281236,0.000467372584772404," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K00077  panE, apbA; 2-dehydropantoate 2-reductase",0.926464014377623,"K00077"
"262","K07117",0.925438392483082,NA,0.034861555637454,0.000466855190088518," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07117  K07117; uncharacterized protein",0.925438392483082,"K07117"
"263","K14956",0.925302866119011,NA,0.000996019770008471,-0.000466786821208456," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05152 Tuberculosis","    K14956  esx, esat6, cfp10; ESAT-6 family protein",0.925302866119011,"K14956"
"264","K23555",0.923290657697466,NA,0.0159731789261134,0.000465771723982354," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K23555  LMF1; lipase maturation factor 1",0.923290657697466,"K23555"
"265","K06987",0.919522034162739,NA,0.036361521999702,0.00046387056938258," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K06987  K06987; uncharacterized protein",0.919522034162739,"K06987"
"266","K00569",0.918827646417681,NA,0.00854717190306604,0.000463520272133895," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00983 Drug metabolism - other enzymes","    K00569  TPMT, tpmT; thiopurine S-methyltransferase",0.918827646417681,"K00569"
"267","K02843",0.918724397341678,NA,0.0320830820136049,0.00046346818615238," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00540 Lipopolysaccharide biosynthesis","    K02843  waaF, rfaF; lipopolysaccharide heptosyltransferase II",0.918724397341678,"K02843"
"268","K14534",0.917886804384188,NA,0.0126689969158846,0.00046304564628094," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K14534  abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase",0.917886804384188,"K14534"
"269","K22847",0.917836569999343,NA,0.0204964138706981,0.00046302030457967," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K22847  cysK2; S-sulfo-L-cysteine synthase (3-phospho-L-serine-dependent)",0.917836569999343,"K22847"
"270","K06306",0.917181235727297,NA,0.0242115915527483,0.00046268970860631,NA,NA,NA,NA,0.917181235727297,"K06306"
"271","K18122",0.917131183037222,NA,0.0208996389661701,0.000462664458564461," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18122  cat2, abfT; 4-hydroxybutyrate CoA-transferase",0.917131183037222,"K18122"
"272","K01133",0.916892731477987,NA,0.0225381682650544,0.0004625441670908," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01133  betC; choline-sulfatase",0.916892731477987,"K01133"
"273","K20988",0.9165406905005,NA,0.0179472533998304,0.000462366573251168," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   05111 Biofilm formation - Vibrio cholerae","    K20988  vpsN; polysaccharide biosynthesis/export protein VpsN",0.9165406905005,"K20988"
"274","K25140",0.916274773678539,NA,0.00711856542776763,-0.000462232426397663," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25140  drrB; daunorubicin/doxorubicin transport system permease protein",0.916274773678539,"K25140"
"275","K00555",0.914673665635578,NA,0.0222119141953676,0.000461424716661586," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K00555  TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase",0.914673665635578,"K00555"
"276","K20976",0.914602047701123,NA,0.0385044153751064,0.000461388587617583," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20976  hptB; histidine phosphotransfer protein HptB",0.914602047701123,"K20976"
"277","K01484",0.914384427836831,NA,0.0267521632094884,0.000461278805092959," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01484  astB; succinylarginine dihydrolase",0.914384427836831,"K01484"
"278","K06318",0.91416490427632,NA,0.0162750188136346,0.000461168062212176,NA,NA,NA,NA,0.91416490427632,"K06318"
"279","K12466",0.9131393402704,NA,0.0240998168455041,0.000460650696731317," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K12466  E1.1.1.275; (+)-trans-carveol dehydrogenase",0.9131393402704,"K12466"
"280","K22694",0.91304282180536,NA,0.0103102632771513,0.000460602006135909," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22694  sttH; tryptophan 6-halogenase",0.91304282180536,"K22694"
"281","K06994",0.912702930253909,NA,0.0201824100317998,0.000460430541307833," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06994  K06994; putative drug exporter of the RND superfamily",0.912702930253909,"K06994"
"282","K07108",0.912416059531115,NA,0.017177270813278,0.000460285823856181," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07108  K07108; uncharacterized protein",0.912416059531115,"K07108"
"283","K25190",0.912250005238423,NA,0.0182953501789156,0.00046020205457558," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25190  pltH; membrane fusion protein PltH",0.912250005238423,"K25190"
"284","K17876",0.911978772419695,NA,0.0261889787466057,0.000460065225965297," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00998 Biosynthesis of various antibiotics","    K17876  CYP105D; pentalenic acid synthase",0.911978772419695,"K17876"
"285","K02587",0.911105009399464,NA,0.00130461826699909,0.000459624439410281," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K02587  nifE; nitrogenase molybdenum-cofactor synthesis protein NifE",0.911105009399464,"K02587"
"286","K06404",0.910634202021164,NA,0.0211772225321294,0.000459386931576289," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06404  spoVAB; stage V sporulation protein AB",0.910634202021164,"K06404"
"287","K03842",0.910235548727835,NA,0.0268177941285434,0.000459185823257736,NA,NA,NA,NA,0.910235548727835,"K03842"
"288","K01055",0.909510687954871,NA,0.0111424561422696,0.000458820153304232," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01055  pcaD; 3-oxoadipate enol-lactonase",0.909510687954871,"K01055"
"289","K00436",0.908713220350588,NA,0.0118749903811141,0.00045841785543869," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00436  hoxH; NAD-reducing hydrogenase large subunit",0.908713220350588,"K00436"
"290","K00045",0.908156416657621,NA,0.0406308652266932,0.000458136965110351," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00045  E1.1.1.67, mtlK; mannitol 2-dehydrogenase",0.908156416657621,"K00045"
"291","K00167",0.907108362310855,NA,0.00519955096829675,-0.000457608253944641," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K00167  BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component subunit beta",0.907108362310855,"K00167"
"292","K07774",0.907053272463393,NA,0.0246555329450513,0.0004575804628119,NA,NA,NA,NA,0.907053272463393,"K07774"
"293","K18687",0.906593304592506,NA,0.0257219495686201,0.00045734842317583," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00984 Steroid degradation","    K18687  fadD3; HIP---CoA ligase",0.906593304592506,"K18687"
"294","K18220",0.90629954776033,NA,0.0319824338550403,0.000457200231893904," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18220  tetM, tetO; ribosomal protection tetracycline resistance protein",0.90629954776033,"K18220"
"295","K10794",0.905996142210406,NA,0.0300470600612529,0.000457047173130799," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K10794  prdB; D-proline reductase (dithiol) PrdB",0.905996142210406,"K10794"
"296","K03969",0.904556714794844,NA,0.00218311096554492,-0.000456321026295775," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99998 Others","    K03969  pspA; phage shock protein A",0.904556714794844,"K03969"
"297","K24835",0.899987411327752,NA,0.0179501851472623,0.000454015953309796," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24835  GLIPR2; glioma pathogenesis-related protein 2",0.899987411327752,"K24835"
"298","K21525",0.897015961879446,NA,0.0167098905382292,0.000452516948504835," 09180 Brite Hierarchies","  09185 Viral protein families","   03200 Viral proteins","    K21525  gp3; Autographiviridae endonuclease I",0.897015961879446,"K21525"
"299","K00314",0.896534946582252,NA,0.0187299361398766,0.000452274291089894," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K00314  SARDH; sarcosine dehydrogenase",0.896534946582252,"K00314"
"300","K24131",0.893962934334433,NA,0.0148240692177947,0.000450976790060523," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K24131  prsW; protease PrsW",0.893962934334433,"K24131"
"301","K01841",0.893631877143041,NA,0.0294626488438212,0.000450809781895233," 09100 Metabolism","  09106 Metabolism of other amino acids","   00440 Phosphonate and phosphinate metabolism","    K01841  pepM; phosphoenolpyruvate phosphomutase",0.893631877143041,"K01841"
"302","K17216",0.892965413055512,NA,0.00599607913316856,0.000450473571272465," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17216  mccA; cystathionine beta-synthase (O-acetyl-L-serine)",0.892965413055512,"K17216"
"303","K09892",0.892954514229478,NA,0.031902635500729,0.000450468073150126," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K09892  zapB; cell division protein ZapB",0.892954514229478,"K09892"
"304","K07573",0.892266502306218,NA,0.0179634973082587,0.000450120992307332,NA,NA,NA,NA,0.892266502306218,"K07573"
"305","K12960",0.891577856933464,NA,0.0353019345766335,0.000449773591908761," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K12960  mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase",0.891577856933464,"K12960"
"306","K21990",0.890920678456725,NA,0.00444501609276185,0.000449442065590887," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99977 Transport","    K21990  yfdC; formate-nitrite transporter family protein",0.890920678456725,"K21990"
"307","K08316",0.889557518356172,NA,0.0276177966998407,0.000448754393269278," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K08316  rsmD; 16S rRNA (guanine966-N2)-methyltransferase",0.889557518356172,"K08316"
"308","K07246",0.88758970983444,NA,0.0281130214425319,0.000447761694426294," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K07246  ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase",0.88758970983444,"K07246"
"309","K16321",0.885909398192187,NA,0.00421172786911167,0.00044691402891174," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16321  gntP; high-affinity gluconate transporter",0.885909398192187,"K16321"
"310","K06330",0.884954850527358,NA,0.0349674064818016,0.000446432488989545," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06330  cotH; spore coat protein H",0.884954850527358,"K06330"
"311","K07495",0.884666164725346,NA,0.0315714951843678,0.000446286855886284," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07495  K07495; putative transposase",0.884666164725346,"K07495"
"312","K07450",0.884663263542491,NA,0.0252352259653009,0.000446285392328813," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07450  K07450; putative resolvase",0.884663263542491,"K07450"
"313","K02584",0.882761349941421,NA,0.0208309525841729,0.00044532593544549," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02584  nifA; Nif-specific regulatory protein",0.882761349941421,"K02584"
"314","K15724",0.882641460474556,NA,0.0307329282017837,0.000445265454898868," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K15724  erpA; iron-sulfur cluster insertion protein",0.882641460474556,"K15724"
"315","K04744",0.882584132693405,NA,0.0374398644344451,0.000445236534797449," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K04744  lptD, imp, ostA; LPS-assembly protein",0.882584132693405,"K04744"
"316","K12286",0.881937667723617,NA,0.00797437985216622,0.00044491041311414," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K12286  mshP; MSHA biogenesis protein MshP",0.881937667723617,"K12286"
"317","K01372",0.881902824528868,NA,0.0196586100483652,0.000444892835794634," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01372  BLMH, pepC; bleomycin hydrolase",0.881902824528868,"K01372"
"318","K07344",0.881806741555509,NA,0.0221093181203394,0.000444844364891378," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K07344  trbL; type IV secretion system protein TrbL",0.881806741555509,"K07344"
"319","K02445",0.88099686472708,NA,0.000803601525188692,-0.000444435806954128," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02445  glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter",0.88099686472708,"K02445"
"320","K18602",0.880875922317621,NA,0.0313886073850827,0.000444374795230369," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18602  K18602; malonic semialdehyde reductase",0.880875922317621,"K18602"
"321","K00091",0.879742270058335,NA,0.0238783938569834,0.000443802902551935," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00091  E1.1.1.219; dihydroflavonol-4-reductase",0.879742270058335,"K00091"
"322","K03608",0.879238202518898,NA,0.0360919131167214,0.000443548615990179," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K03608  minE; cell division topological specificity factor",0.879238202518898,"K03608"
"323","K01151",0.878824827363331,NA,0.00212119856414297,0.00044334008094517," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K01151  nfo; deoxyribonuclease IV",0.878824827363331,"K01151"
"324","K22708",0.878510802363756,NA,0.00857842684310598,0.000443181664996512," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22708  tarS; poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase",0.878510802363756,"K22708"
"325","K18608",0.87803169203144,NA,0.0247727164036173,0.00044293996857773," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00750 Vitamin B6 metabolism","    K18608  ppaT; pyridoxamine---pyruvate transaminase",0.87803169203144,"K18608"
"326","K12524",0.877809875147686,NA,0.0310186261259286,0.000442828068785944," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1",0.877809875147686,"K12524"
"327","K08482",0.875920569292549,NA,0.034616203788511,0.00044187497212246," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99995 Signaling proteins","    K08482  kaiC; circadian clock protein KaiC",0.875920569292549,"K08482"
