"","KO","VIP","coefficient","VIP_signed","Metabolism","Pathway","Subpathway","Level1","Level2","Level3","Level4"
"114","K03380",1.97980025526951,-0.000510219460784427,-1.97980025526951,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Shared"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00627 Aminobenzoate degradation","    K03380  E1.14.13.7; phenol 2-monooxygenase (NADPH)"
"115","K02335",1.9727445065585,-0.000508401105476521,-1.9727445065585,NA,NA,NA," 09120 Genetic Information Processing","  09124 Replication and repair","   03030 DNA replication","    K02335  polA; DNA polymerase I"
"116","K11105",1.96936417851797,-0.000507529952366241,-1.96936417851797,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11105  cvrA, nhaP2; potassium/hydrogen antiporter"
"117","K01507",1.96846339227163,-0.00050729780840542,-1.96846339227163,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K01507  ppa; inorganic pyrophosphatase"
"118","K01805",1.9606988219913,-0.000505296780851701,-1.9606988219913,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K01805  xylA; xylose isomerase"
"119","K21062",1.95799438521844,-0.000504599813433752,-1.95799438521844,NA,NA,NA," 09100 Metabolism","  09106 Metabolism of other amino acids","   00470 D-Amino acid metabolism","    K21062  lhpC; 1-pyrroline-4-hydroxy-2-carboxylate deaminase"
"120","K01591",1.95725007886352,-0.00050440799631177,-1.95725007886352,"Biosynthesis","Nucleotide biosynthesis","Nucleotide biosynthesis: pyrimidine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01591  pyrF; orotidine-5'-phosphate decarboxylase"
"121","K24913",1.94818117424516,-0.000502070825371432,-1.94818117424516,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K24913  ramS, amfS; lanthionine-containing peptide SapB"
"122","K17330",1.94798741485252,-0.000502020891135608,-1.94798741485252,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17330  dasB; N,N'-diacetylchitobiose transport system permease protein"
"123","K14954",1.94746196320099,-0.0005018854756271,-1.94746196320099,NA,NA,NA," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05152 Tuberculosis","    K14954  lprG; lipoprotein LprG"
"124","K09985",1.94540647758957,-0.0005013557510968,-1.94540647758957,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09985  K09985; uncharacterized protein"
"125","K13021",1.94230163494975,-0.000500555594043938,-1.94230163494975,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K13021  ttuB; MFS transporter, ACS family, tartrate transporter"
"126","K10680",1.93774797219181,-0.000499382057799175,-1.93774797219181,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Nitrotoluene"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00633 Nitrotoluene degradation","    K10680  nemA; N-ethylmaleimide reductase"
"127","K07406",1.93720862312967,-0.000499243060752919,-1.93720862312967,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00052 Galactose metabolism","    K07406  melA; alpha-galactosidase"
"128","K16843",1.93350315196859,-0.00049828811416539,-1.93350315196859,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K16843  slcC; (S)-sulfolactate dehydrogenase"
"129","K05520",1.93041565087087,-0.000497492426246341,-1.93041565087087,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K05520  yhbO; deglycase"
"130","K07217",1.93010270494931,-0.000497411776140894,-1.93010270494931,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K07217  ydbD; manganese catalase"
"131","K09125",1.92989837276145,-0.000497359117162579,-1.92989837276145,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K09125  yhhQ; queuosine precursor transporter"
"132","K11940",1.92968121685654,-0.000497303153350867,-1.92968121685654,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K11940  hspQ; heat shock protein HspQ"
"133","K15726",1.92754533204364,-0.000496752708933743,-1.92754533204364,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K15726  czcA, cusA, cnrA; heavy metal efflux system protein"
"134","K02298",1.92534306930404,-0.000496185158088897,-1.92534306930404,"Energy","Electron transport chain","ETC: Cytochrome C oxidase"," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K02298  cyoB; cytochrome o ubiquinol oxidase subunit I"
"135","K02303",1.91796910512076,-0.000494284794645958,-1.91796910512076,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K02303  cobA; uroporphyrin-III C-methyltransferase"
"136","K07124",1.90875929984445,-0.000491911311831464,-1.90875929984445,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07124  K07124; uncharacterized protein"
"137","K01856",1.90590842569185,-0.00049117660565642,-1.90590842569185,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Shared"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01856  catB; muconate cycloisomerase"
"138","K01856",1.90590842569185,-0.00049117660565642,-1.90590842569185,"Degradation","Aromatic ring degradation","Aromatic ring degradation: Ortho-cleavage of dihydroxylated aromatic ring"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01856  catB; muconate cycloisomerase"
"139","K09019",1.90402678223344,-0.000490691682438441,-1.90402678223344,"Degradation","Nucleotide degradation","Nucleotide degradation: pyrimidine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K09019  rutE; 3-hydroxypropanoate dehydrogenase"
"140","K19591",1.89188419346965,-0.000487562384381683,-1.89188419346965,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K19591  cueR; MerR family transcriptional regulator, copper efflux regulator"
"141","K13487",1.88911341512786,-0.000486848319905865,-1.88911341512786,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13487  wspA; methyl-accepting chemotaxis protein WspA"
"142","K22300",1.88408331147232,-0.000485551998841158,-1.88408331147232,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22300  dicA; HTH-type transcriptional regulator, cell division transcriptional repressor"
"143","K03409",1.87533043813103,-0.000483296273141245,-1.87533043813103,NA,NA,NA," 09140 Cellular Processes","  09142 Cell motility","   02030 Bacterial chemotaxis","    K03409  cheX; chemotaxis protein CheX"
"144","K22072",1.87448369012341,-0.000483078055515138,-1.87448369012341,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22072  ISCA2; iron-sulfur cluster assembly 2"
"145","K08217",1.87243893940567,-0.000482551097502143,-1.87243893940567,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K08217  mef; MFS transporter, DHA3 family, macrolide efflux protein"
"146","K02226",1.86683899073253,-0.00048110792019937,-1.86683899073253,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K02226  cobC, phpB; alpha-ribazole phosphatase"
"147","K11745",1.85901402236858,-0.000479091327298806,-1.85901402236858,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11745  kefC; glutathione-regulated potassium-efflux system protein KefC"
"148","K16347",1.85358049939401,-0.000477691039994636,-1.85358049939401,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16347  ecnA; entericidin A"
"149","K01180",1.85148990063011,-0.000477152266362704,-1.85148990063011,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01180  E3.2.1.6; endo-1,3(4)-beta-glucanase"
"150","K03801",1.84988050373711,-0.000476737504513497,-1.84988050373711,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00785 Lipoic acid metabolism","    K03801  lipB; lipoyl(octanoyl) transferase"
"151","K12536",1.84904633421112,-0.000476522528520531,-1.84904633421112,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K12536  hasD, prtD, aprD, rsaD, prsD, eexD; ATP-binding cassette, subfamily C, type I secretion system permease/ATPase"
"152","K21251",1.84723881500315,-0.000476056708055464,-1.84723881500315,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K21251  mgt, oleD; macrolide glycosyltransferase"
"153","K12989",1.8431256022959,-0.000474996681336102,-1.8431256022959,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01005 Lipopolysaccharide biosynthesis proteins","    K12989  lpcC; mannosyltransferase"
"154","K19147",1.84207926081404,-0.000474727025957865,-1.84207926081404,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K19147  mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"
"155","K15521",1.83915384792818,-0.000473973110212464,-1.83915384792818,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K15521  mshA; D-inositol-3-phosphate glycosyltransferase"
"156","K22317",1.83823616966241,-0.000473736612965488,-1.83823616966241,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22317  oleA; acyl-CoA:acyl-CoA alkyltransferase"
"157","K16255",1.83708726742,-0.000473440526387534,-1.83708726742,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K16255  mxaG; cytochrome c-L"
"158","K01683",1.83514433186079,-0.000472939807423222,-1.83514433186079,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K01683  araD; D-arabinonate dehydratase"
"159","K01835",1.83354931269964,-0.000472528750896598,-1.83354931269964,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K01835  pgm; phosphoglucomutase"
"160","K24206",1.82794833944206,-0.000471085309545509,-1.82794833944206,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24206  uacT; uric acid transporter"
"161","K22617",1.82558951745803,-0.000470477411411556,-1.82558951745803,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22617  olsA; lyso-ornithine lipid O-acyltransferase"
"162","K09817",1.82109233151112,-0.000469318429952305,-1.82109233151112,"Energy","ATPase","ATPase: ATP-binding"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K09817  znuC; zinc transport system ATP-binding protein"
"163","K00867",1.81692313693509,-0.000468243976000283,-1.81692313693509,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K00867  coaA; type I pantothenate kinase"
"164","K01505",1.81372648093309,-0.000467420157487626,-1.81372648093309,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K01505  E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase"
"165","K14956",1.81126895152948,-0.000466786821208456,-1.81126895152948,NA,NA,NA," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05152 Tuberculosis","    K14956  esx, esat6, cfp10; ESAT-6 family protein"
"166","K01095",1.81110233204834,-0.000466743881269644,-1.81110233204834,"Biosynthesis","Lipid biosynthesis","Lipid biosynthesis: Glycerophospholipid"," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K01095  pgpA; phosphatidylglycerophosphatase A"
"167","K05921",1.80828512892091,-0.000466017852541862,-1.80828512892091,"Degradation","Aromatic ring degradation","Aromatic ring degradation: Dihyroxylation and meta-cleavage of aromatic ring"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K05921  hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"
"168","K05921",1.80828512892091,-0.000466017852541862,-1.80828512892091,"Degradation","Amino acid degradation","Amino acid degradation: Phenylalanine/tyrosine/tryptophan"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K05921  hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"
"169","K11754",1.80689884175175,-0.000465660588878488,-1.80689884175175,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K11754  folC; dihydrofolate synthase / folylpolyglutamate synthase"
"170","K00674",1.80438071892651,-0.000465011636911409,-1.80438071892651,"Biosynthesis","Amino acid biosynthesis","Amino acid bioysnthesis: shared or other"," 09100 Metabolism","  09105 Amino acid metabolism","   00300 Lysine biosynthesis","    K00674  dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
"171","K01756",1.79917827164267,-0.000463670900723071,-1.79917827164267,"Biosynthesis","Nucleotide biosynthesis","Nucleotide biosynthesis: purine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01756  purB, ADSL; adenylosuccinate lyase"
"172","K01756",1.79917827164267,-0.000463670900723071,-1.79917827164267,"Degradation","Amino acid degradation","Amino acid degradation: Alanine/aspartate/asparagine/glutamate/glutamine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01756  purB, ADSL; adenylosuccinate lyase"
"173","K03594",1.79437701229335,-0.000462433555718304,-1.79437701229335,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K03594  bfr; bacterioferritin"
"174","K01485",1.79434263666355,-0.000462424696685552,-1.79434263666355,"Degradation","Nucleotide degradation","Nucleotide degradation: pyrimidine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01485  codA; cytosine/creatinine deaminase"
"175","K25140",1.7935965718928,-0.000462232426397663,-1.7935965718928,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25140  drrB; daunorubicin/doxorubicin transport system permease protein"
"176","K03453",1.79192171135441,-0.000461800793742546,-1.79192171135441,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99977 Transport","    K03453  TC.BASS; bile acid:Na+ symporter, BASS family"
"177","K00600",1.79056481390567,-0.000461451104180282,-1.79056481390567,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Serine"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K00600  glyA, SHMT; glycine hydroxymethyltransferase"
"178","K00600",1.79056481390567,-0.000461451104180282,-1.79056481390567,"Degradation","Amino acid degradation","Amino acid degradation: Serine/glycine/threonine"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K00600  glyA, SHMT; glycine hydroxymethyltransferase"
"179","K01190",1.78970034610384,-0.000461228319940032,-1.78970034610384,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00052 Galactose metabolism","    K01190  lacZ; beta-galactosidase"
"180","K02509",1.78537665662247,-0.000460114050705088,-1.78537665662247,"Degradation","Amino acid degradation","Amino acid degradation: Phenylalanine/tyrosine/tryptophan"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K02509  hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase"
"181","K19510",1.78120572225826,-0.000459039148387739,-1.78120572225826,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K19510  gfrF; fructoselysine-6-phosphate deglycase"
"182","K21829",1.78051440555313,-0.000458860987365898,-1.78051440555313,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21829  dauR; D-arginine utilization repressor"
"183","K00167",1.77565343466156,-0.000457608253944641,-1.77565343466156,"Degradation","Amino acid degradation","Amino acid degradation: Shared"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K00167  BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component subunit beta"
"184","K02381",1.77360687476821,-0.000457080829684306,-1.77360687476821,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K02381  fdrA; FdrA protein"
"185","K10548",1.77318140096887,-0.000456971179727499,-1.77318140096887,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10548  gguA; putative multiple sugar transport system ATP-binding protein"
"186","K10831",1.77158246196883,-0.000456559113009023,-1.77158246196883,"Energy","ATPase","ATPase: ATP-binding"," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K10831  tauB; taurine transport system ATP-binding protein"
"187","K03969",1.77065861611054,-0.000456321026295775,-1.77065861611054,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99998 Others","    K03969  pspA; phage shock protein A"
"188","K02197",1.76883976925865,-0.000455852286554202,-1.76883976925865,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K02197  ccmE; cytochrome c-type biogenesis protein CcmE"
"189","K01989",1.76057850772837,-0.000453723255409692,-1.76057850772837,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K01989  K01989; putative tryptophan/tyrosine transport system substrate-binding protein"
"190","K11414",1.7594556814566,-0.000453433888937788,-1.7594556814566,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00760 Nicotinate and nicotinamide metabolism","    K11414  SIRT4, SIR2L4; NAD-dependent protein deacetylase/lipoamidase sirtuin 4"
"191","K04762",1.75484747229895,-0.000452246295398825,-1.75484747229895,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03110 Chaperones and folding catalysts","    K04762  hslR; ribosome-associated heat shock protein Hsp15"
"192","K10231",1.75307014928913,-0.000451788256874333,-1.75307014928913,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10231  kojP; kojibiose phosphorylase"
"193","K01752",1.74379361086426,-0.000449397576086975,-1.74379361086426,"Degradation","Amino acid degradation","Amino acid degradation: Serine/glycine/threonine"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K01752  E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase"
"194","K13891",1.74340373078509,-0.000449297099080148,-1.74340373078509,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K13891  gsiD; glutathione transport system permease protein"
"195","K21698",1.73469636046713,-0.000447053100082442,-1.73469636046713,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21698  aaeR; LysR family transcriptional regulator, transcriptional activator for aaeXAB operon"
"196","K01533",1.73040752220379,-0.000445947812445326,-1.73040752220379,"Energy","ATPase","ATPase: P-type"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01533  copB; P-type Cu2+ transporter"
"197","K09470",1.73025307719851,-0.000445908010022275,-1.73025307719851,"Degradation","Amino acid degradation","Amino acid degradation: Arginine/Proline"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K09470  puuA; gamma-glutamylputrescine synthase"
"198","K02445",1.72454050009366,-0.000444435806954128,-1.72454050009366,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02445  glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter"
"199","K23393",1.71955199973157,-0.000443150207582123,-1.71955199973157,"Biosynthesis","Peptidoglycan biosynthesis","Peptidoglycan biosynthesis: Peptidoglycan unit synthesis"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00550 Peptidoglycan biosynthesis","    K23393  murT; lipid II isoglutaminyl synthase (glutamine-hydrolysing)"
"200","K08138",1.71443071567983,-0.000441830388180925,-1.71443071567983,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K08138  xylE; MFS transporter, SP family, xylose:H+ symportor"
"201","K19540",1.71111844172418,-0.000440976773465438,-1.71111844172418,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K19540  frlA; fructoselysine transporter"
"202","K07581",1.71016120141064,-0.000440730080580478,-1.71016120141064,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99974 Translation","    K07581  K07581; RNA-binding protein"
"203","K01669",1.70550577929867,-0.000439530319668553,-1.70550577929867,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03400 DNA repair and recombination proteins","    K01669  phr, PHR1; deoxyribodipyrimidine photo-lyase"
"204","K03690",1.7018146998418,-0.000438579082004458,-1.7018146998418,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99987 Cofactor metabolism","    K03690  ubiJ; ubiquinone biosynthesis accessory factor UbiJ"
"205","K04090",1.69900665204252,-0.00043785541272005,-1.69900665204252,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K04090  E1.2.7.8; indolepyruvate ferredoxin oxidoreductase"
"206","K26171",1.69697941114619,-0.000437332967208561,-1.69697941114619,NA,NA,NA," 09130 Environmental Information Processing","  09133 Signaling molecules and interaction","   04080 Neuroactive ligand-receptor interaction","    K26171  TMEM97, S2R; sigma intracellular receptor 2"
"207","K00500",1.69309774104081,-0.000436332611933913,-1.69309774104081,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00360 Phenylalanine metabolism","    K00500  phhA, PAH; phenylalanine-4-hydroxylase"
"208","K22073",1.69175169347605,-0.000435985718523401,-1.69175169347605,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22073  IBA57; transferase CAF17, mitochondrial"
"209","K21071",1.69039597812095,-0.000435636333601556,-1.69039597812095,"Energy","Central metabolism","Central C metabolism: Glycolysis/Gluconeogenesis"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K21071  pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase"
"210","K09961",1.68425415796374,-0.000434053509192627,-1.68425415796374,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09961  K09961; uncharacterized protein"
"211","K11261",1.67641694919227,-0.00043203376178488,-1.67641694919227,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K11261  fwdE, fmdE; formylmethanofuran dehydrogenase subunit E"
"212","K11738",1.67536873457825,-0.000431763623676893,-1.67536873457825,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11738  ansP; L-asparagine permease"
"213","K00971",1.67184217968932,-0.000430854786066095,-1.67184217968932,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00971  manC, cpsB; mannose-1-phosphate guanylyltransferase"
"214","K13671",1.66988985847767,-0.000430351648300942,-1.66988985847767,NA,NA,NA," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K13671  K13671; alpha-1,2-mannosyltransferase"
"215","K00557",1.66670824625565,-0.000429531706759857,-1.66670824625565,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K00557  trmA; tRNA (uracil-5-)-methyltransferase"
"216","K09118",1.66663228226328,-0.00042951212988228,-1.66663228226328,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09118  K09118; uncharacterized protein"
"217","K02829",1.66564117828254,-0.000429256709903781,-1.66564117828254,"Energy","Electron transport chain","ETC: Cytochrome C oxidase"," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K02829  qoxD; cytochrome aa3-600 menaquinol oxidase subunit IV"
"218","K07058",1.66505819790584,-0.000429106468518238,-1.66505819790584,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K07058  K07058; membrane protein"
"219","K00540",1.66416398568035,-0.00042887601876539,-1.66416398568035,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00540  fqr; F420H(2)-dependent quinone reductase"
"220","K02418",1.66258123095796,-0.0004284681229391,-1.66258123095796,NA,NA,NA," 09140 Cellular Processes","  09142 Cell motility","   02040 Flagellar assembly","    K02418  fliO, fliZ; flagellar protein FliO/FliZ"
"221","K05349",1.66110665456433,-0.000428088106030607,-1.66110665456433,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K05349  bglX; beta-glucosidase"
"222","K02484",1.66109957508189,-0.000428086281558817,-1.66109957508189,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01001 Protein kinases","    K02484  K02484; two-component system, OmpR family, sensor kinase"
"223","K09927",1.66097303586708,-0.000428053670809436,-1.66097303586708,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09927  K09927; uncharacterized protein"
"224","K00300",1.66082476991391,-0.000428015460805939,-1.66082476991391,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K00300  mtdA; methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+)"
"225","K01578",1.657669790605,-0.000427202382901996,-1.657669790605,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K01578  MLYCD; malonyl-CoA decarboxylase"
"226","K22616",1.65714070116231,-0.00042706602988889,-1.65714070116231,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22616  olsC; ornithine lipid ester-linked acyl 2-hydroxylase"
"227","K02063",1.65528533783643,-0.000426587879392057,-1.65528533783643,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K02063  thiP; thiamine transport system permease protein"
