"","Query","VIP","Comp1","coefficient","Level1","Level2","Level3","Level4","VIP.sign","fct_reorder.Query..VIP.sign."
"117","K07056",2.13314719191545,0.00452679243366801,-0.000549738897717617," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K07056  rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase",2.13314719191545,"K07056"
"118","K06201",2.12425285503846,0.0242086025308174,0.000547446715082862," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99994 Others","    K06201  cutC; copper homeostasis protein",2.12425285503846,"K06201"
"119","K10202",2.1227247842555,0.039051983355619,0.000547052911996489," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10202  ngcG; N-acetylglucosamine transport system permease protein",2.1227247842555,"K10202"
"120","K00906",2.1214484075083,0.037808852954242,0.000546723973633147," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00906  aceK; isocitrate dehydrogenase kinase/phosphatase",2.1214484075083,"K00906"
"121","K02352",2.12069428951022,0.0132948468328017,0.000546529627927149,NA,NA,NA,NA,2.12069428951022,"K02352"
"122","K18914",2.11988060568396,0.00846729934797681,0.000546319931357013," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K18914  FDXR; adrenodoxin-NADP+ reductase",2.11988060568396,"K18914"
"123","K09988",2.11830255453535,0.000215496652335872,-0.000545913247700924," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K09988  lyxA; D-lyxose ketol-isomerase",2.11830255453535,"K09988"
"124","K07480",2.1180028023444,0.0378917028247336,0.000545835997786026," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07480  insB; insertion element IS1 protein InsB",2.1180028023444,"K07480"
"125","K21802",2.11416726407202,0.00815473984040365,0.000544847531265759," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00627 Aminobenzoate degradation","    K21802  vdh; vanillin dehydrogenase",2.11416726407202,"K21802"
"126","K07321",2.11058259990215,0.0176408093721528,0.000543923718161395," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K07321  cooC; CO dehydrogenase maturation factor",2.11058259990215,"K07321"
"127","K14475",2.11035836544097,0.0260828149528232,0.000543865930116581," 09160 Human Diseases","  09174 Infectious disease: parasitic","   05143 African trypanosomiasis","    K14475  ICP; inhibitor of cysteine peptidase",2.11035836544097,"K14475"
"128","K05837",2.09622159871634,0.0156364553711115,0.000540222707283227," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K05837  rodA, mrdB; rod shape determining protein RodA",2.09622159871634,"K05837"
"129","K19962",2.09304204875994,0.0230184578757227,0.000539403297213968," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00930 Caprolactam degradation","    K19962  chnE; 6-oxohexanoate dehydrogenase",2.09304204875994,"K19962"
"130","K10004",2.09136521633354,0.037710113179641,0.000538971156378472," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10004  gltL, aatP; glutamate/aspartate transport system ATP-binding protein",2.09136521633354,"K10004"
"131","K02691",2.08962790309089,0.00869645826058423,0.000538523428874893," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02691  psaC; photosystem I iron-sulfur center",2.08962790309089,"K02691"
"132","K00179",2.08621080688586,0.0238984104572051,0.000537642800145536," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00179  iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit",2.08621080688586,"K00179"
"133","K12206",2.08359615837998,0.0111053218898468,0.000536968972294844," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K12206  icmB, dotO; intracellular multiplication protein IcmB",2.08359615837998,"K12206"
"134","K25144",2.07982716470484,0.0144385023477795,0.000535997655155392," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25144  lnrL, sagG; linearmycin/streptolysin S transport system ATP-binding protein",2.07982716470484,"K25144"
"135","K02638",2.07743979894799,0.0188682156678705,0.000535382400931685," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02638  petE; plastocyanin",2.07743979894799,"K02638"
"136","K06174",2.07630195531864,0.0386950651148833,0.000535089164297596," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K06174  ABCE1, Rli1; ATP-binding cassette, sub-family E, member 1",2.07630195531864,"K06174"
"137","K13291",2.07528092152325,0.00252868379287381,0.000534826031028902," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K13291  TUT; terminal uridylyltransferase",2.07528092152325,"K13291"
"138","K14446",2.07336530583989,0.0418882097367277,0.000534332352740685," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K14446  ccr; crotonyl-CoA carboxylase/reductase",2.07336530583989,"K14446"
"139","K05594",2.07306586796461,0.0307106845833524,0.000534255183828894," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K05594  elaB; ElaB protein",2.07306586796461,"K05594"
"140","K19339",2.07280879895537,0.0104071376856899,0.000534188933907504," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K19339  nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator",2.07280879895537,"K19339"
"141","K02240",2.07197814841488,0.0173491878174782,0.000533974864801421," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02240  comFA; competence protein ComFA",2.07197814841488,"K02240"
"142","K23271",2.06939100562357,0.011402457996056,0.000533308125519798," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23271  eltD; erythritol/L-threitol dehydrogenase",2.06939100562357,"K23271"
"143","K02050",2.06243146636803,0.0305093597654976,0.000531514564600297," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02050  ABC.SN.P; NitT/TauT family transport system permease protein",2.06243146636803,"K02050"
"144","K02049",2.05634499570026,0.0243570166010217,0.000529946004451907," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02049  ABC.SN.A; NitT/TauT family transport system ATP-binding protein",2.05634499570026,"K02049"
"145","K19804",2.05128584261923,0.0118641524291854,-0.000528642196984382," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99986 Glycan metabolism","    K19804  lapB; lipopolysaccharide assembly protein B",2.05128584261923,"K19804"
"146","K00009",2.04489550941436,0.0269136346860219,0.00052699532763312," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00009  mtlD; mannitol-1-phosphate 5-dehydrogenase",2.04489550941436,"K00009"
"147","K15856",2.03947294060955,0.0320204746976799,0.000525597863356463," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K15856  rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase",2.03947294060955,"K15856"
"148","K15429",2.03781659974166,0.0279513760111797,0.00052517100345368," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K15429  TRM5, TRMT5; tRNA (guanine37-N1)-methyltransferase",2.03781659974166,"K15429"
"149","K04110",2.03764028843897,0.0237422512882956,0.00052512556581039,NA,NA,NA,NA,2.03764028843897,"K04110"
"150","K09810",2.03723594525191,0.0418890643460683,0.0005250213614785," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K09810  lolD; lipoprotein-releasing system ATP-binding protein",2.03723594525191,"K09810"
"151","K21303",2.03661698483517,0.0122066477206186,0.000524861847583483," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01005 Lipopolysaccharide biosynthesis proteins","    K21303  wecP; UDP-GalNAc:undecaprenyl-phosphate GalNAc-1-phosphate transferase",2.03661698483517,"K21303"
"152","K25510",2.03411844706421,0.0179794535550632,0.000524217942931557," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03400 DNA repair and recombination proteins","    K25510  nurA; DNA double-strand break repair nuclease NurA",2.03411844706421,"K25510"
"153","K02012",2.03299452203888,0.0361362590826509,0.000523928293297027," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K02012  afuA, fbpA; iron(III) transport system substrate-binding protein",2.03299452203888,"K02012"
"154","K16171",2.03262019829398,0.0215901276308506,0.000523831825353468," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K16171  faaH; fumarylacetoacetate (FAA) hydrolase",2.03262019829398,"K16171"
"155","K09140",2.03163238078206,0.0215039595359296,0.000523577252339374," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K09140  TSR3; rRNA small subunit aminocarboxypropyltransferase",2.03163238078206,"K09140"
"156","K09804",2.03071030901844,0.0345793775431312,0.000523339622832668," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09804  K09804; uncharacterized protein",2.03071030901844,"K09804"
"157","K07066",2.02963832322933,0.0055286091579361,0.000523063358593468," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07066  K07066; uncharacterized protein",2.02963832322933,"K07066"
"158","K07275",2.02958191982303,0.0360954885593541,0.00052304882272528," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K07275  ompW; outer membrane protein",2.02958191982303,"K07275"
"159","K24843",2.02613336810785,0.0132898952295053,0.000522160087514786," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99987 Cofactor metabolism","    K24843  ubiT; O2-independent ubiquinone biosynthesis accessory factor UbiT",2.02613336810785,"K24843"
"160","K01052",2.02344579253804,0.0103943398887953,0.000521467465441222," 09100 Metabolism","  09103 Lipid metabolism","   00100 Steroid biosynthesis","    K01052  LIPA; lysosomal acid lipase/cholesteryl ester hydrolase",2.02344579253804,"K01052"
"161","K18242",2.02297148481842,0.0155241780248323,0.000521345230368109," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00626 Naphthalene degradation","    K18242  nagG; salicylate 5-hydroxylase large subunit",2.02297148481842,"K18242"
"162","K18195",2.02049302911854,0.0305119995479026,0.000520706501118831," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18195  RGL4, rhiE; rhamnogalacturonan endolyase",2.02049302911854,"K18195"
"163","K06983",2.01918851753053,0.0114858968700039,0.000520370312052662,NA,NA,NA,NA,2.01918851753053,"K06983"
"164","K04115",2.019183926324,0.0254121847912672,0.000520369128840915," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04115  bcrD, badG; benzoyl-CoA reductase subunit D",2.019183926324,"K04115"
"165","K24104",2.01319355792846,0.019148765995843,0.000518825335458455," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03021 Transcription machinery","    K24104  GPN; GPN-loop GTPase",2.01319355792846,"K24104"
"166","K06433",2.0107095920139,0.0333171988777503,0.000518185186157453," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06433  sspP, cotL; small acid-soluble spore protein P (minor)",2.0107095920139,"K06433"
"167","K09824",2.00687881438781,0.0319697856106507,0.000517197946515693," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09824  virK; uncharacterized protein",2.00687881438781,"K09824"
"168","K03602",2.00479498610149,0.00857403931600531,0.000516660917721106," 09120 Genetic Information Processing","  09124 Replication and repair","   03430 Mismatch repair","    K03602  xseB; exodeoxyribonuclease VII small subunit",2.00479498610149,"K03602"
"169","K16257",2.00429889895138,0.022915159513704,0.00051653306981445," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K16257  mxaC; mxaC protein",2.00429889895138,"K16257"
"170","K11334",2.00118979181896,0.0298376543798712,0.000515731813748136," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K11334  bchY; 3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y",2.00118979181896,"K11334"
"171","K09161",2.00079239245339,0.00542786951708233,0.000515629398926501," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09161  K09161; uncharacterized protein",2.00079239245339,"K09161"
"172","K13531",1.99950916763935,0.00350973693988124,0.000515298695730085," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03400 DNA repair and recombination proteins","    K13531  adaB; methylated-DNA-[protein]-cysteine S-methyltransferase",1.99950916763935,"K13531"
"173","K25518",1.99844687587518,0.0390308571555393,0.000515024929763207," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00900 Terpenoid backbone biosynthesis","    K25518  E4.1.1.126; anhydromevalonate phosphate decarboxylase",1.99844687587518,"K25518"
"174","K00441",1.99547505298151,0.0324193173771179,0.000514259053574273," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K00441  frhB; coenzyme F420 hydrogenase subunit beta",1.99547505298151,"K00441"
"175","K13798",1.99349251464299,0.0373960085576399,0.000513748128474949," 09120 Genetic Information Processing","  09121 Transcription","   03020 RNA polymerase","    K13798  rpoB; DNA-directed RNA polymerase subunit B",1.99349251464299,"K13798"
"176","K08988",1.99147553729253,0.012192269971146,0.000513228328008499,NA,NA,NA,NA,1.99147553729253,"K08988"
"177","K03571",1.99004921685467,0.00630603536142119,0.000512860747267576," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K03571  mreD; rod shape-determining protein MreD",1.99004921685467,"K03571"
"178","K18900",1.98866037630843,0.0138632122166481,0.000512502825566774," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18900  bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC",1.98866037630843,"K18900"
"179","K08301",1.98694566612696,0.0285684648899363,0.000512060923156739," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03019 Messenger RNA biogenesis","    K08301  rng, cafA; ribonuclease G",1.98694566612696,"K08301"
"180","K10003",1.98384550710585,0.0381528131483846,0.000511261973131407," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10003  gltJ, aatQ; glutamate/aspartate transport system permease protein",1.98384550710585,"K10003"
"181","K07394",1.98308977552485,0.00785279612527297,0.000511067211584766," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K07394  K07394; SM-20-related protein",1.98308977552485,"K07394"
"182","K10848",1.98258348451587,0.024237371157025,0.000510936734015167," 09120 Genetic Information Processing","  09124 Replication and repair","   03420 Nucleotide excision repair","    K10848  ERCC4, XPF; DNA excision repair protein ERCC-4",1.98258348451587,"K10848"
"183","K04062",1.97550562882368,0.0271922784100209,0.00050911268145978," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K04062  osmB; osmotically inducible lipoprotein OsmB",1.97550562882368,"K04062"
"184","K16844",1.97528197778825,0.0183859263583772,0.00050905504377113," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K16844  comC; (2R)-3-sulfolactate dehydrogenase (NADP+)",1.97528197778825,"K16844"
"185","K02335",1.9727445065585,0.00470696252822008,-0.000508401105476521," 09120 Genetic Information Processing","  09124 Replication and repair","   03030 DNA replication","    K02335  polA; DNA polymerase I",1.9727445065585,"K02335"
"186","K04070",1.97144183722154,0.0359087560661666,0.000508065391181649," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K04070  pflX; putative pyruvate formate lyase activating enzyme",1.97144183722154,"K04070"
"187","K13622",1.96785863045929,0.0270408402686969,0.000507141953669583," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K13622  btaA; S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase",1.96785863045929,"K13622"
"188","K19290",1.9670326061318,0.0291408289328508,0.000506929076796855," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19290  alg8; mannuronan synthase",1.9670326061318,"K19290"
"189","K02781",1.96672774279373,0.0145229570624091,0.000506850509674972," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K02781  srlB; glucitol/sorbitol PTS system EIIA component",1.96672774279373,"K02781"
"190","K07068",1.96533119803387,0.0411309794982937,0.000506490602501285," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07068  K07068; uncharacterized protein",1.96533119803387,"K07068"
"191","K10915",1.96229891801337,0.0313020996348152,0.000505709145749327," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K10915  cqsA; CAI-1 autoinducer synthase",1.96229891801337,"K10915"
"192","K21472",1.95921687376931,0.0175886518759985,0.000504914864130193," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K21472  lytH; peptidoglycan LD-endopeptidase LytH",1.95921687376931,"K21472"
"193","K20920",1.95891115776758,0.0314247634735483,0.000504836077266144," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   05111 Biofilm formation - Vibrio cholerae","    K20920  vpsM; polysaccharide biosynthesis protein VpsM",1.95891115776758,"K20920"
"194","K11915",1.9568567285763,0.0266635756562605,0.000504306624988621," 09130 Environmental Information Processing","  09131 Membrane transport","   03070 Bacterial secretion system","    K11915  stp1, pppA; serine/threonine protein phosphatase Stp1",1.9568567285763,"K11915"
"195","K12663",1.95598732485236,0.0143301916839182,0.000504082568699077," 09140 Cellular Processes","  09141 Transport and catabolism","   04146 Peroxisome","    K12663  ECH1; Delta3,5-Delta2,4-dienoyl-CoA isomerase",1.95598732485236,"K12663"
"196","K08978",1.9514405905316,0.0090052830326721,0.000502910817999836," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K08978  TC.BAT1; bacterial/archaeal transporter family protein",1.9514405905316,"K08978"
"197","K01480",1.94922629721754,0.0275839220619315,0.000502340166724432," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01480  speB; agmatinase",1.94922629721754,"K01480"
"198","K17330",1.94798741485252,0.00277887318940456,-0.000502020891135608," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17330  dasB; N,N'-diacetylchitobiose transport system permease protein",1.94798741485252,"K17330"
"199","K02043",1.94698479913958,0.00544335917758052,0.000501762504438733," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K02043  phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein",1.94698479913958,"K02043"
"200","K02710",1.94464179985102,0.0108312116599765,0.000501158684012684," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02710  psbI; photosystem II PsbI protein",1.94464179985102,"K02710"
"201","K02041",1.9438616966019,0.0318754320691046,0.000500957641580216," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K02041  phnC; phosphonate transport system ATP-binding protein",1.9438616966019,"K02041"
"202","K20483",1.9402798773098,0.0378911571255666,0.00050003456163668," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20483  nisB, spaB, epiB; lantibiotic biosynthesis protein",1.9402798773098,"K20483"
"203","K07347",1.93698620938495,0.0116058262361333,0.00049918574192967,NA,NA,NA,NA,1.93698620938495,"K07347"
"204","K06345",1.93401300951445,0.0343692669055528,0.000498419510876465," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06345  coxA; spore cortex protein",1.93401300951445,"K06345"
"205","K16843",1.93350315196859,0.000778757249394139,-0.00049828811416539," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K16843  slcC; (S)-sulfolactate dehydrogenase",1.93350315196859,"K16843"
"206","K11740",1.93057473692407,0.0194681330641021,0.000497533424725892," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K11740  nfrB; bacteriophage N4 adsorption protein B",1.93057473692407,"K11740"
"207","K18896",1.93012393004271,0.000172728317483708,0.000497417246114785," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K18896  gsmt; glycine/sarcosine N-methyltransferase",1.93012393004271,"K18896"
"208","K15726",1.92754533204364,0.00147600614753621,-0.000496752708933743," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K15726  czcA, cusA, cnrA; heavy metal efflux system protein",1.92754533204364,"K15726"
"209","K02705",1.92701309312647,0.0116149996979856,0.000496615544261395," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02705  psbC; photosystem II CP43 chlorophyll apoprotein",1.92701309312647,"K02705"
"210","K22081",1.92505725872554,0.0388666858202659,0.000496111501103117," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22081  mgsA; methylamine---glutamate N-methyltransferase subunit A",1.92505725872554,"K22081"
"211","K25141",1.92112375555251,0.0125308602604256,0.000495097787794113," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25141  drrA; daunorubicin/doxorubicin transport system ATP-binding protein",1.92112375555251,"K25141"
"212","K16639",1.92017626542515,0.0185709709364855,0.000494853607654934," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K16639  LACTB2; endoribonuclease LACTB2",1.92017626542515,"K16639"
"213","K11892",1.91884461081452,0.0377227402734585,0.000494510423489975," 09130 Environmental Information Processing","  09131 Membrane transport","   03070 Bacterial secretion system","    K11892  impK, ompA, vasF, dotU; type VI secretion system protein ImpK",1.91884461081452,"K11892"
"214","K01843",1.91507043851468,0.037026724439319,0.000493537771753719," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K01843  kamA; lysine 2,3-aminomutase",1.91507043851468,"K01843"
"215","K21087",1.91141478664133,0.0151852467233043,0.000492595664224095," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02026 Biofilm formation - Escherichia coli","    K21087  ycgR; flagellar brake protein",1.91141478664133,"K21087"
"216","K04101",1.90462301621052,0.0338724262375822,0.000490845339443726," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04101  ligB; protocatechuate 4,5-dioxygenase, beta chain",1.90462301621052,"K04101"
"217","K00139",1.90346822513976,0.0221976202607844,0.000490547735240538," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00139  ALDH5A1; succinate-semialdehyde dehydrogenase",1.90346822513976,"K00139"
"218","K11897",1.90118389249737,0.0346382037633755,0.000489959033948098," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11897  impF; type VI secretion system protein ImpF",1.90118389249737,"K11897"
"219","K10125",1.8997113277309,0.00829083751987294,0.000489579535461259," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10125  dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB",1.8997113277309,"K10125"
"220","K11159",1.89858456082565,0.00603136509306378,0.000489289153438478," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K11159  K11159; carotenoid cleavage oxygenase",1.89858456082565,"K11159"
"221","K21219",1.89812111929607,0.0165870687395942,0.000489169718719396," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00730 Thiamine metabolism","    K21219  thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase",1.89812111929607,"K21219"
"222","K25284",1.88919117808699,0.00193663136791065,0.000486868360399835," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25284  yclN, ceuB; iron-siderophore transport system permease protein",1.88919117808699,"K25284"
"223","K13487",1.88911341512786,0.00785834090417385,-0.000486848319905865," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13487  wspA; methyl-accepting chemotaxis protein WspA",1.88911341512786,"K13487"
"224","K25137",1.88204207701169,0.00302995268018763,0.000485025947011906," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K25137  rlmL; 23S rRNA (guanine2445-N2)-methyltransferase",1.88204207701169,"K25137"
"225","K07518",1.88129776808644,0.0360903408500631,0.000484834129227517," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K07518  E3.1.1.22; hydroxybutyrate-dimer hydrolase",1.88129776808644,"K07518"
"226","K05991",1.88108854392534,0.0302225588731122,0.000484780209526084," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K05991  E3.2.1.123; endoglycosylceramidase",1.88108854392534,"K05991"
"227","K17247",1.88031518938355,0.0185239299696735,0.000484580906320494," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K17247  msrQ; methionine sulfoxide reductase heme-binding subunit",1.88031518938355,"K17247"
"228","K01451",1.87707192115033,0.0339732898478295,0.000483745075248784," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01451  hipO; hippurate hydrolase",1.87707192115033,"K01451"
"229","K21833",1.87676201070788,0.00286736077309825,0.000483665207424533," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21833  dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase",1.87676201070788,"K21833"
"230","K03409",1.87533043813103,0.00406942832749632,-0.000483296273141245," 09140 Cellular Processes","  09142 Cell motility","   02030 Bacterial chemotaxis","    K03409  cheX; chemotaxis protein CheX",1.87533043813103,"K03409"
"231","K04112",1.87430177717797,0.025124830466544,0.000483031174257959," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04112  bcrC, badD; benzoyl-CoA reductase subunit C",1.87430177717797,"K04112"
"232","K14730",1.87376742576216,0.000946961635763708,0.000482893465168105," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K14730  E1.1.1.243; (-)-trans-carveol dehydrogenase",1.87376742576216,"K14730"
"233","K07161",1.87285771079751,0.0246473097219233,0.000482659020164121," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07161  K07161; uncharacterized protein",1.87285771079751,"K07161"
"234","K08365",1.87147358550414,0.0115986617551474,0.000482302313643369," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K08365  merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein",1.87147358550414,"K08365"
"235","K07740",1.86856479823343,0.00780041661581069,0.00048155268252839,NA,NA,NA,NA,1.86856479823343,"K07740"
"236","K16011",1.8679083304681,0.0210704101397536,0.000481383502517244," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K16011  algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase",1.8679083304681,"K16011"
